privacy_mode,epsilon,delta,sensitivity,dp_seed,task,classifier,train_fraction,metric,mean,std,n,baseline_mean,privacy_gain_vs_baseline,relative_attack_reduction,chance_level,attack_advantage_over_chance
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.1,accuracy,0.37183098591549296,0.03570082212855373,5,0.5690140845070422,0.1971830985915492,0.3465346534653464,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.1,balanced_accuracy,0.23189655172413795,0.022345992514360744,5,0.4486514778325123,0.21675492610837435,0.4831254031649304,0.25,-0.01810344827586205
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.1,f1_macro,0.20616129795031796,0.019924718426648454,5,0.43444934759161846,0.2282880496413005,0.5254652835982409,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.25,accuracy,0.3704225352112676,0.04607162601069331,5,0.7225352112676056,0.35211267605633795,0.48732943469785567,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.25,balanced_accuracy,0.23251847290640396,0.028195301123768342,5,0.6388115763546798,0.40629310344827585,0.6360139961250397,0.25,-0.017481527093596044
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.25,f1_macro,0.21055770429610812,0.026499836754922873,5,0.6338343087907917,0.42327660449468363,0.6678032391496712,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.5,accuracy,0.4028169014084507,0.04520227193205976,5,0.7563380281690141,0.35352112676056335,0.4674115456238361,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.5,balanced_accuracy,0.2521305418719212,0.03084682222584195,5,0.6707820197044334,0.4186514778325122,0.6241244778996649,0.25,0.0021305418719211877
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.5,f1_macro,0.23020147896509774,0.03073158092249533,5,0.6737220975793532,0.44352061861425546,0.6583138956074038,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.75,accuracy,0.36197183098591545,0.024698137910915744,5,0.7985915492957747,0.43661971830985924,0.5467372134038802,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.75,balanced_accuracy,0.22716133004926106,0.014336226415200819,5,0.7527770935960592,0.5256157635467981,0.6982355972548282,0.25,-0.022838669950738938
dp,1.0,1e-05,1.0,13,age,logistic_regression,0.75,f1_macro,0.21056608317104705,0.013721838364448903,5,0.7515059406431049,0.5409398574720579,0.719807826148581,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,1.0,accuracy,0.3732394366197183,0.0,5,0.8380281690140844,0.4647887323943661,0.5546218487394957,nan,nan
dp,1.0,1e-05,1.0,13,age,logistic_regression,1.0,balanced_accuracy,0.23214285714285715,0.0,5,0.8134544334975369,0.5813115763546797,0.7146209454600506,0.25,-0.01785714285714285
dp,1.0,1e-05,1.0,13,age,logistic_regression,1.0,f1_macro,0.2132967607105538,0.0,5,0.8100400539985838,0.59674329328803,0.7366836866181352,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.1,accuracy,0.2549295774647887,0.08308665466902887,5,0.3957746478873239,0.1408450704225352,0.3558718861209964,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.1,balanced_accuracy,0.23037561576354681,0.02729386768232479,5,0.330326354679803,0.09995073891625617,0.3025817876782552,0.25,-0.019624384236453185
dp,1.0,1e-05,1.0,13,age,mlp,0.1,f1_macro,0.19902013541882996,0.040916748801176045,5,0.31085324163840244,0.11183310621957249,0.3597617500468644,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.25,accuracy,0.2619718309859155,0.05879332806969522,5,0.5676056338028169,0.30563380281690145,0.5384615384615385,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.25,balanced_accuracy,0.257493842364532,0.036644001494449935,5,0.4769458128078818,0.2194519704433498,0.4601192935343938,0.25,0.0074938423645319885
dp,1.0,1e-05,1.0,13,age,mlp,0.25,f1_macro,0.21930178616617985,0.03256519756768212,5,0.4511119088301537,0.23181012266397383,0.5138638952474467,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.5,accuracy,0.27183098591549293,0.05712478814274154,5,0.7140845070422536,0.44225352112676064,0.6193293885601578,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.5,balanced_accuracy,0.263743842364532,0.036732093004963294,5,0.5811206896551724,0.31737684729064036,0.5461461843304299,0.25,0.013743842364532022
dp,1.0,1e-05,1.0,13,age,mlp,0.5,f1_macro,0.22702647760460776,0.037983435682610305,5,0.5768129768978179,0.3497864992932101,0.6064123265298427,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.75,accuracy,0.29154929577464783,0.07412787248980714,5,0.7295774647887324,0.4380281690140846,0.6003861003861005,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,0.75,balanced_accuracy,0.22813423645320197,0.0407231777862903,5,0.6020073891625616,0.3738731527093596,0.621044125769695,0.25,-0.021865763546798034
dp,1.0,1e-05,1.0,13,age,mlp,0.75,f1_macro,0.2172270938032089,0.039477876564011395,5,0.6026459708916809,0.385418877088472,0.639544435214928,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,1.0,accuracy,0.3633802816901408,0.06070242799861957,5,0.767605633802817,0.4042253521126762,0.526605504587156,nan,nan
dp,1.0,1e-05,1.0,13,age,mlp,1.0,balanced_accuracy,0.25298645320197044,0.046679095814820624,5,0.6870628078817734,0.434076354679803,0.6317855510445514,0.25,0.0029864532019704404
dp,1.0,1e-05,1.0,13,age,mlp,1.0,f1_macro,0.25100116083244506,0.044675106994575886,5,0.6935305958387264,0.4425294350062814,0.6380820653933877,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.1,accuracy,0.4084507042253521,0.01408450704225353,5,0.6140845070422536,0.20563380281690147,0.33486238532110096,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.1,balanced_accuracy,0.2544642857142857,0.008665244862104352,5,0.4295997536945813,0.1751354679802956,0.40767124858457443,0.25,0.004464285714285698
dp,1.0,1e-05,1.0,13,age,random_forest,0.1,f1_macro,0.22501767311072304,0.008998687453963752,5,0.409112603558202,0.18409493044747896,0.449985966812897,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.25,accuracy,0.4183098591549296,0.021475986876023822,5,0.7394366197183099,0.3211267605633803,0.4342857142857143,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.25,balanced_accuracy,0.25926724137931034,0.013678841054617561,5,0.53935960591133,0.2800923645320197,0.5193054160197278,0.25,0.009267241379310343
dp,1.0,1e-05,1.0,13,age,random_forest,0.25,f1_macro,0.2255982983972118,0.015119598541816963,5,0.5562858676148486,0.33068756921763676,0.594456175267412,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.5,accuracy,0.4436619718309859,0.03625221880629225,5,0.7380281690140845,0.29436619718309864,0.39885496183206115,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.5,balanced_accuracy,0.2759236453201971,0.022529499900566217,5,0.5306588669950739,0.25473522167487683,0.4800357395653233,0.25,0.025923645320197086
dp,1.0,1e-05,1.0,13,age,random_forest,0.5,f1_macro,0.2451396813342329,0.02034216010279473,5,0.5414738379549511,0.29633415662071816,0.5472732676059083,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.75,accuracy,0.4126760563380281,0.040942089728869376,5,0.7380281690140845,0.3253521126760564,0.44083969465648865,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,0.75,balanced_accuracy,0.25698891625615766,0.024891960533189376,5,0.5548275862068965,0.2978386699507389,0.5368130160703187,0.25,0.006988916256157662
dp,1.0,1e-05,1.0,13,age,random_forest,0.75,f1_macro,0.22795960712655008,0.021120462962191208,5,0.5768979583997791,0.34893835127322903,0.6048528100898938,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,1.0,accuracy,0.4267605633802817,0.02419093526382769,5,0.7352112676056338,0.30845070422535215,0.4195402298850575,nan,nan
dp,1.0,1e-05,1.0,13,age,random_forest,1.0,balanced_accuracy,0.2648706896551724,0.015323344218227446,5,0.5294704433497537,0.2645997536945813,0.4997441443955993,0.25,0.014870689655172409
dp,1.0,1e-05,1.0,13,age,random_forest,1.0,f1_macro,0.2335220256307246,0.015299327873181811,5,0.5500330647024414,0.3165110390717168,0.5754400223974606,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.1,accuracy,0.5,0.0,5,0.5,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.1,balanced_accuracy,0.5,0.0,5,0.5,0.0,0.0,0.5,0.0
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.1,f1_macro,0.3333333333333333,0.0,5,0.3333333333333333,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.25,accuracy,0.5,0.0,5,0.5,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.25,balanced_accuracy,0.5,0.0,5,0.5,0.0,0.0,0.5,0.0
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.25,f1_macro,0.3333333333333333,0.0,5,0.3333333333333333,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.5,accuracy,0.4971830985915493,0.05117155528052097,5,0.6647887323943662,0.1676056338028169,0.2521186440677966,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.5,balanced_accuracy,0.4971830985915493,0.05117155528052097,5,0.6647887323943662,0.1676056338028169,0.2521186440677966,0.5,-0.0028169014084507005
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.5,f1_macro,0.49637608930321414,0.05049431223268226,5,0.6633138380953567,0.16693774879214257,0.2516723445292331,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.75,accuracy,0.4929577464788732,0.03857201109191312,5,0.7450704225352113,0.2521126760563381,0.338374291115312,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.75,balanced_accuracy,0.4929577464788732,0.03857201109191313,5,0.7450704225352113,0.2521126760563381,0.338374291115312,0.5,-0.007042253521126807
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,0.75,f1_macro,0.4909037335972137,0.036934448375405965,5,0.7444563167784716,0.2535525831812579,0.3405875905230686,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,1.0,accuracy,0.4887323943661972,0.01767591605353681,5,0.7690140845070422,0.28028169014084503,0.36446886446886445,nan,nan
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,1.0,balanced_accuracy,0.4887323943661972,0.017675916053536796,5,0.7690140845070422,0.28028169014084503,0.36446886446886445,0.5,-0.011267605633802802
dp,1.0,1e-05,1.0,13,gender,hist_gradient_boosting,1.0,f1_macro,0.487887442571685,0.016761462080088278,5,0.7685450975807722,0.2806576550090872,0.365180463570117,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.1,accuracy,0.5056338028169014,0.040577071241937844,5,0.652112676056338,0.14647887323943665,0.22462203023758104,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.1,balanced_accuracy,0.5056338028169014,0.04057707124193782,5,0.652112676056338,0.14647887323943665,0.22462203023758104,0.5,0.005633802816901401
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.1,f1_macro,0.5032813153458665,0.04035860476165737,5,0.6514272741589638,0.14814595881309733,0.22741749492199828,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.25,accuracy,0.532394366197183,0.020890699963649784,5,0.7436619718309859,0.21126760563380287,0.28409090909090917,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.25,balanced_accuracy,0.532394366197183,0.02089069996364976,5,0.7436619718309859,0.21126760563380287,0.28409090909090917,0.5,0.032394366197183055
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.25,f1_macro,0.5274017519107022,0.02101698394649705,5,0.7430680859823008,0.21566633407159863,0.2902376486624344,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.5,accuracy,0.5098591549295775,0.030534483646026494,5,0.7830985915492958,0.2732394366197184,0.34892086330935257,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.5,balanced_accuracy,0.5098591549295775,0.030534483646026504,5,0.7830985915492958,0.2732394366197184,0.34892086330935257,0.5,0.009859154929577452
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.5,f1_macro,0.5071653323417198,0.03265348894188639,5,0.782652177012108,0.2754868446703882,0.35199141171765536,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.75,accuracy,0.5056338028169014,0.016813149839877896,5,0.8366197183098592,0.33098591549295775,0.39562289562289565,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.75,balanced_accuracy,0.5056338028169014,0.016813149839877896,5,0.8366197183098592,0.33098591549295775,0.39562289562289565,0.5,0.005633802816901401
dp,1.0,1e-05,1.0,13,gender,logistic_regression,0.75,f1_macro,0.5042316037802774,0.016493002586310913,5,0.8364291493378413,0.33219754555756387,0.39716160755581975,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,1.0,accuracy,0.5140845070422535,0.0,5,0.852112676056338,0.3380281690140845,0.39669421487603307,nan,nan
dp,1.0,1e-05,1.0,13,gender,logistic_regression,1.0,balanced_accuracy,0.5140845070422535,0.0,5,0.852112676056338,0.3380281690140845,0.39669421487603307,0.5,0.014084507042253502
dp,1.0,1e-05,1.0,13,gender,logistic_regression,1.0,f1_macro,0.5138675266683206,0.0,5,0.8521053414670436,0.33823781479872306,0.3969436621725541,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.1,accuracy,0.4859154929577465,0.03625221880629224,5,0.5394366197183098,0.05352112676056331,0.0992167101827675,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.1,balanced_accuracy,0.4859154929577465,0.03625221880629225,5,0.5394366197183098,0.05352112676056331,0.0992167101827675,0.5,-0.014084507042253502
dp,1.0,1e-05,1.0,13,gender,mlp,0.1,f1_macro,0.43040625617284567,0.06117217351528155,5,0.5047258773502968,0.07431962117745117,0.1472474951504633,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.25,accuracy,0.4887323943661972,0.03325554634681011,5,0.6309859154929578,0.1422535211267606,0.2254464285714286,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.25,balanced_accuracy,0.4887323943661972,0.033255546346810126,5,0.6309859154929578,0.1422535211267606,0.2254464285714286,0.5,-0.011267605633802802
dp,1.0,1e-05,1.0,13,gender,mlp,0.25,f1_macro,0.4396316326444135,0.031761567523175556,5,0.618024855875843,0.17839322323142948,0.28865056402726214,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.5,accuracy,0.4788732394366197,0.03485737653736502,5,0.7492957746478874,0.27042253521126774,0.3609022556390979,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.5,balanced_accuracy,0.4788732394366197,0.034857376537365016,5,0.7492957746478874,0.27042253521126774,0.3609022556390979,0.5,-0.02112676056338031
dp,1.0,1e-05,1.0,13,gender,mlp,0.5,f1_macro,0.43895854093625186,0.03327839405234673,5,0.7471819135775497,0.30822337264129784,0.41251449886615527,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.75,accuracy,0.5,0.03889211625770163,5,0.776056338028169,0.276056338028169,0.3557168784029038,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,0.75,balanced_accuracy,0.5,0.038892116257701594,5,0.776056338028169,0.276056338028169,0.3557168784029038,0.5,0.0
dp,1.0,1e-05,1.0,13,gender,mlp,0.75,f1_macro,0.46029929069869696,0.04761316318762299,5,0.7753855423457606,0.31508625164706366,0.4063607514448085,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,1.0,accuracy,0.5,0.023356512608136603,5,0.8380281690140844,0.3380281690140844,0.403361344537815,nan,nan
dp,1.0,1e-05,1.0,13,gender,mlp,1.0,balanced_accuracy,0.5,0.023356512608136603,5,0.8380281690140844,0.3380281690140844,0.403361344537815,0.5,0.0
dp,1.0,1e-05,1.0,13,gender,mlp,1.0,f1_macro,0.45968914968586094,0.04791160946992633,5,0.8371996629242509,0.3775105132383899,0.45092052703388,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.1,accuracy,0.4830985915492958,0.06946532560933913,5,0.6492957746478873,0.16619718309859155,0.2559652928416486,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.1,balanced_accuracy,0.4830985915492958,0.06946532560933913,5,0.6492957746478873,0.16619718309859155,0.2559652928416486,0.5,-0.016901408450704203
dp,1.0,1e-05,1.0,13,gender,random_forest,0.1,f1_macro,0.4773377509814315,0.06756995642299625,5,0.6478133328894363,0.17047558190800483,0.2631554079747541,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.25,accuracy,0.5295774647887324,0.03165099303414682,5,0.7380281690140846,0.20845070422535228,0.28244274809160325,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.25,balanced_accuracy,0.5295774647887324,0.03165099303414679,5,0.7380281690140844,0.20845070422535206,0.282442748091603,0.5,0.029577464788732355
dp,1.0,1e-05,1.0,13,gender,random_forest,0.25,f1_macro,0.5277619883530471,0.032976950039766556,5,0.7371165322106112,0.20935454385756413,0.2840182450252611,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.5,accuracy,0.5183098591549296,0.03325554634681015,5,0.7859154929577465,0.267605633802817,0.34050179211469545,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.5,balanced_accuracy,0.5183098591549296,0.033255546346810105,5,0.7859154929577465,0.267605633802817,0.34050179211469545,0.5,0.018309859154929553
dp,1.0,1e-05,1.0,13,gender,random_forest,0.5,f1_macro,0.5151480176247395,0.03678948815757404,5,0.7843484339153923,0.26920041629065283,0.343215342378935,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.75,accuracy,0.5098591549295775,0.02419093526382769,5,0.843661971830986,0.33380281690140856,0.39565943238731227,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,0.75,balanced_accuracy,0.5098591549295775,0.02419093526382769,5,0.843661971830986,0.33380281690140856,0.39565943238731227,0.5,0.009859154929577452
dp,1.0,1e-05,1.0,13,gender,random_forest,0.75,f1_macro,0.5083416237872505,0.02363785464504267,5,0.8435243743136651,0.33518275052641466,0.39735988755409307,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,1.0,accuracy,0.5183098591549296,0.024698137910915758,5,0.8830985915492958,0.36478873239436627,0.41307814992025527,nan,nan
dp,1.0,1e-05,1.0,13,gender,random_forest,1.0,balanced_accuracy,0.5183098591549296,0.024698137910915758,5,0.8830985915492958,0.36478873239436627,0.41307814992025527,0.5,0.018309859154929553
dp,1.0,1e-05,1.0,13,gender,random_forest,1.0,f1_macro,0.5178860477166418,0.02501487293809755,5,0.8830104336362794,0.3651243859196376,0.413499514854018,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.1,accuracy,0.39718309859154927,0.006298783035210692,5,0.39718309859154927,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.1,balanced_accuracy,0.25,0.0,5,0.25,0.0,0.0,0.25,0.0
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.1,f1_macro,0.14213131313131314,0.0016036447111362109,5,0.14213131313131314,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.25,accuracy,0.4084507042253521,0.0,5,0.4084507042253521,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.25,balanced_accuracy,0.25,0.0,5,0.25,0.0,0.0,0.25,0.0
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.25,f1_macro,0.145,0.0,5,0.145,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.5,accuracy,0.39999999999999997,0.04812492834723912,5,0.6830985915492958,0.2830985915492958,0.4144329896907217,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.5,balanced_accuracy,0.2504371921182266,0.033001144862345094,5,0.49931650246305426,0.24887931034482763,0.4984399856947305,0.25,0.00043719211822662585
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.5,f1_macro,0.22398245853401116,0.03602529953335645,5,0.5117954945390155,0.28781303600500435,0.5623594562203861,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.75,accuracy,0.4197183098591549,0.03012570371296822,5,0.7225352112676056,0.30281690140845063,0.41910331384015587,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.75,balanced_accuracy,0.2625985221674877,0.020045106235018092,5,0.5917733990147782,0.3291748768472905,0.5562515608091233,0.25,0.012598522167487691
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,0.75,f1_macro,0.23749926468531574,0.020739669063572996,5,0.6154968501530319,0.37799758546771617,0.6141340696930196,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,1.0,accuracy,0.447887323943662,0.03211761760842642,5,0.7352112676056339,0.28732394366197195,0.3908045977011495,nan,nan
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,1.0,balanced_accuracy,0.28197044334975374,0.015819920053769438,5,0.6108743842364532,0.3289039408866995,0.5384150152208536,0.25,0.03197044334975374
dp,10.0,1e-05,1.0,13,age,hist_gradient_boosting,1.0,f1_macro,0.2577726451705266,0.00902602436105365,5,0.6311338412411722,0.3733611960706456,0.5915721383857387,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.1,accuracy,0.3690140845070422,0.03471480998272179,5,0.5690140845070422,0.19999999999999996,0.35148514851485146,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.1,balanced_accuracy,0.23020320197044333,0.02171428836843875,5,0.4486514778325123,0.21844827586206897,0.48689971315244096,0.25,-0.019796798029556667
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.1,f1_macro,0.20448564308396597,0.019411186245690576,5,0.43444934759161846,0.2299637045076525,0.5293222461547299,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.25,accuracy,0.37464788732394366,0.04409148124647473,5,0.7225352112676056,0.3478873239436619,0.48148148148148145,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.25,balanced_accuracy,0.2351970443349754,0.026589128774758743,5,0.6388115763546798,0.4036145320197044,0.6318209421358549,0.25,-0.014802955665024597
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.25,f1_macro,0.2127224381032679,0.02385919275351493,5,0.6338343087907917,0.4211118706875238,0.6643879399505956,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.5,accuracy,0.4183098591549296,0.04580172546903971,5,0.7563380281690141,0.3380281690140845,0.44692737430167595,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.5,balanced_accuracy,0.26182881773399014,0.03139557414141603,5,0.6707820197044334,0.40895320197044327,0.6096663147748657,0.25,0.011828817733990138
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.5,f1_macro,0.23948214470696416,0.03179057353978074,5,0.6737220975793532,0.43423995287238903,0.6445386820954657,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.75,accuracy,0.3718309859154929,0.02877861512915852,5,0.7985915492957747,0.4267605633802818,0.5343915343915345,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.75,balanced_accuracy,0.23331896551724135,0.018357893192610778,5,0.7527770935960592,0.5194581280788177,0.6900557050658073,0.25,-0.01668103448275865
dp,10.0,1e-05,1.0,13,age,logistic_regression,0.75,f1_macro,0.21589231186577215,0.018563852069297847,5,0.7515059406431049,0.5356136287773328,0.712720418841904,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,1.0,accuracy,0.3873239436619718,0.0,5,0.8380281690140844,0.4507042253521126,0.5378151260504201,nan,nan
dp,10.0,1e-05,1.0,13,age,logistic_regression,1.0,balanced_accuracy,0.2409174876847291,0.0,5,0.8134544334975369,0.5725369458128078,0.7038340713826122,0.25,-0.009082512315270908
dp,10.0,1e-05,1.0,13,age,logistic_regression,1.0,f1_macro,0.22233201581027667,0.0,5,0.8100400539985838,0.5877080381883071,0.7255296022551183,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.1,accuracy,0.2676056338028169,0.07369172371991672,5,0.3957746478873239,0.12816901408450704,0.3238434163701068,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.1,balanced_accuracy,0.2382573891625616,0.023658101052441982,5,0.330326354679803,0.09206896551724139,0.27872122285394724,0.25,-0.01174261083743841
dp,10.0,1e-05,1.0,13,age,mlp,0.1,f1_macro,0.21011342253891732,0.03658498210088898,5,0.31085324163840244,0.10073981909948512,0.3240751763389037,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.25,accuracy,0.2633802816901408,0.06349754410619635,5,0.5676056338028169,0.3042253521126761,0.5359801488833748,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.25,balanced_accuracy,0.25841748768472905,0.04542376709043048,5,0.4769458128078818,0.21852832512315273,0.4581827101838464,0.25,0.008417487684729053
dp,10.0,1e-05,1.0,13,age,mlp,0.25,f1_macro,0.22097627835722927,0.0381055029918965,5,0.4511119088301537,0.2301356304729244,0.5101519733090705,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.5,accuracy,0.27464788732394363,0.05150964379692885,5,0.7140845070422536,0.43943661971830994,0.6153846153846154,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.5,balanced_accuracy,0.2654371921182266,0.035744905497666415,5,0.5811206896551724,0.3156834975369458,0.5432322461694958,0.25,0.015437192118226584
dp,10.0,1e-05,1.0,13,age,mlp,0.5,f1_macro,0.23061589337985114,0.03362719482423527,5,0.5768129768978179,0.34619708351796674,0.6001894849520617,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.75,accuracy,0.3436619718309859,0.039019423034352296,5,0.7295774647887324,0.3859154929577465,0.528957528957529,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,0.75,balanced_accuracy,0.2472229064039409,0.03709067837613193,5,0.6020073891625616,0.3547844827586207,0.5893357608984718,0.25,-0.0027770935960590992
dp,10.0,1e-05,1.0,13,age,mlp,0.75,f1_macro,0.24302539525197547,0.02590791796136828,5,0.6026459708916809,0.35962057563970545,0.5967360490398821,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,1.0,accuracy,0.3647887323943662,0.05463990067963612,5,0.767605633802817,0.4028169014084508,0.5247706422018349,nan,nan
dp,10.0,1e-05,1.0,13,age,mlp,1.0,balanced_accuracy,0.2538793103448276,0.046766232999892327,5,0.6870628078817734,0.43318349753694585,0.6304860233556494,0.25,0.00387931034482758
dp,10.0,1e-05,1.0,13,age,mlp,1.0,f1_macro,0.2522752090908064,0.04523711840250466,5,0.6935305958387264,0.44125538674792003,0.6362450184541383,nan,nan
dp,10.0,1e-05,1.0,13,age,random_forest,0.1,accuracy,0.4169014084507042,0.02606585284974894,5,0.6140845070422536,0.19718309859154937,0.32110091743119273,nan,nan
dp,10.0,1e-05,1.0,13,age,random_forest,0.1,balanced_accuracy,0.2598214285714286,0.015958852076393363,5,0.4295997536945813,0.16977832512315272,0.39520116960740753,0.25,0.009821428571428592
dp,10.0,1e-05,1.0,13,age,random_forest,0.1,f1_macro,0.2306577400332877,0.015385638726762099,5,0.409112603558202,0.1784548635249143,0.43619986764726154,nan,nan
