task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
age,mlp,0.5,34,6997,teens,twenties,234
age,mlp,0.5,34,6997,twenties,30+,128
age,mlp,0.5,34,6997,twenties,teens,173
age,mlp,0.5,34,6997,twenties,twenties,1168
age,logistic_regression,0.5,55,6997,30+,30+,343
age,logistic_regression,0.5,55,6997,30+,teens,27
age,logistic_regression,0.5,55,6997,30+,twenties,151
age,logistic_regression,0.5,55,6997,teens,30+,58
age,logistic_regression,0.5,55,6997,teens,teens,1267
age,logistic_regression,0.5,55,6997,teens,twenties,184
age,logistic_regression,0.5,55,6997,twenties,30+,391
age,logistic_regression,0.5,55,6997,twenties,teens,178
age,logistic_regression,0.5,55,6997,twenties,twenties,900
age,random_forest,0.5,55,6997,30+,30+,10
age,random_forest,0.5,55,6997,30+,teens,13
age,random_forest,0.5,55,6997,30+,twenties,498
age,random_forest,0.5,55,6997,teens,30+,0
age,random_forest,0.5,55,6997,teens,teens,1159
age,random_forest,0.5,55,6997,teens,twenties,350
age,random_forest,0.5,55,6997,twenties,30+,3
age,random_forest,0.5,55,6997,twenties,teens,160
age,random_forest,0.5,55,6997,twenties,twenties,1306
age,hist_gradient_boosting,0.5,55,6997,30+,30+,122
age,hist_gradient_boosting,0.5,55,6997,30+,teens,24
age,hist_gradient_boosting,0.5,55,6997,30+,twenties,375
age,hist_gradient_boosting,0.5,55,6997,teens,30+,15
age,hist_gradient_boosting,0.5,55,6997,teens,teens,1255
age,hist_gradient_boosting,0.5,55,6997,teens,twenties,239
age,hist_gradient_boosting,0.5,55,6997,twenties,30+,94
age,hist_gradient_boosting,0.5,55,6997,twenties,teens,202
age,hist_gradient_boosting,0.5,55,6997,twenties,twenties,1173
age,xgboost,0.5,55,6997,30+,30+,117
age,xgboost,0.5,55,6997,30+,teens,26
age,xgboost,0.5,55,6997,30+,twenties,378
age,xgboost,0.5,55,6997,teens,30+,10
age,xgboost,0.5,55,6997,teens,teens,1253
age,xgboost,0.5,55,6997,teens,twenties,246
age,xgboost,0.5,55,6997,twenties,30+,87
age,xgboost,0.5,55,6997,twenties,teens,192
age,xgboost,0.5,55,6997,twenties,twenties,1190
age,mlp,0.5,55,6997,30+,30+,170
age,mlp,0.5,55,6997,30+,teens,30
age,mlp,0.5,55,6997,30+,twenties,321
age,mlp,0.5,55,6997,teens,30+,14
age,mlp,0.5,55,6997,teens,teens,1282
age,mlp,0.5,55,6997,teens,twenties,213
age,mlp,0.5,55,6997,twenties,30+,138
age,mlp,0.5,55,6997,twenties,teens,184
age,mlp,0.5,55,6997,twenties,twenties,1147
age,logistic_regression,0.5,89,6997,30+,30+,348
age,logistic_regression,0.5,89,6997,30+,teens,32
age,logistic_regression,0.5,89,6997,30+,twenties,141
age,logistic_regression,0.5,89,6997,teens,30+,54
age,logistic_regression,0.5,89,6997,teens,teens,1266
age,logistic_regression,0.5,89,6997,teens,twenties,189
age,logistic_regression,0.5,89,6997,twenties,30+,372
age,logistic_regression,0.5,89,6997,twenties,teens,166
age,logistic_regression,0.5,89,6997,twenties,twenties,931
age,random_forest,0.5,89,6997,30+,30+,17
age,random_forest,0.5,89,6997,30+,teens,9
age,random_forest,0.5,89,6997,30+,twenties,495
age,random_forest,0.5,89,6997,teens,30+,1
age,random_forest,0.5,89,6997,teens,teens,1153
age,random_forest,0.5,89,6997,teens,twenties,355
age,random_forest,0.5,89,6997,twenties,30+,8
age,random_forest,0.5,89,6997,twenties,teens,159
age,random_forest,0.5,89,6997,twenties,twenties,1302
age,hist_gradient_boosting,0.5,89,6997,30+,30+,120
age,hist_gradient_boosting,0.5,89,6997,30+,teens,25
age,hist_gradient_boosting,0.5,89,6997,30+,twenties,376
age,hist_gradient_boosting,0.5,89,6997,teens,30+,14
age,hist_gradient_boosting,0.5,89,6997,teens,teens,1241
age,hist_gradient_boosting,0.5,89,6997,teens,twenties,254
age,hist_gradient_boosting,0.5,89,6997,twenties,30+,86
age,hist_gradient_boosting,0.5,89,6997,twenties,teens,198
age,hist_gradient_boosting,0.5,89,6997,twenties,twenties,1185
age,xgboost,0.5,89,6997,30+,30+,133
age,xgboost,0.5,89,6997,30+,teens,21
age,xgboost,0.5,89,6997,30+,twenties,367
age,xgboost,0.5,89,6997,teens,30+,16
age,xgboost,0.5,89,6997,teens,teens,1253
age,xgboost,0.5,89,6997,teens,twenties,240
age,xgboost,0.5,89,6997,twenties,30+,90
age,xgboost,0.5,89,6997,twenties,teens,191
age,xgboost,0.5,89,6997,twenties,twenties,1188
age,mlp,0.5,89,6997,30+,30+,143
age,mlp,0.5,89,6997,30+,teens,37
age,mlp,0.5,89,6997,30+,twenties,341
age,mlp,0.5,89,6997,teens,30+,16
age,mlp,0.5,89,6997,teens,teens,1266
age,mlp,0.5,89,6997,teens,twenties,227
age,mlp,0.5,89,6997,twenties,30+,135
age,mlp,0.5,89,6997,twenties,teens,171
age,mlp,0.5,89,6997,twenties,twenties,1163
age,logistic_regression,0.75,13,10497,30+,30+,370
age,logistic_regression,0.75,13,10497,30+,teens,20
age,logistic_regression,0.75,13,10497,30+,twenties,131
age,logistic_regression,0.75,13,10497,teens,30+,56
age,logistic_regression,0.75,13,10497,teens,teens,1273
age,logistic_regression,0.75,13,10497,teens,twenties,180
age,logistic_regression,0.75,13,10497,twenties,30+,391
age,logistic_regression,0.75,13,10497,twenties,teens,166
age,logistic_regression,0.75,13,10497,twenties,twenties,912
age,random_forest,0.75,13,10497,30+,30+,19
age,random_forest,0.75,13,10497,30+,teens,11
age,random_forest,0.75,13,10497,30+,twenties,491
age,random_forest,0.75,13,10497,teens,30+,5
age,random_forest,0.75,13,10497,teens,teens,1167
age,random_forest,0.75,13,10497,teens,twenties,337
age,random_forest,0.75,13,10497,twenties,30+,10
age,random_forest,0.75,13,10497,twenties,teens,148
age,random_forest,0.75,13,10497,twenties,twenties,1311
age,hist_gradient_boosting,0.75,13,10497,30+,30+,124
age,hist_gradient_boosting,0.75,13,10497,30+,teens,21
age,hist_gradient_boosting,0.75,13,10497,30+,twenties,376
age,hist_gradient_boosting,0.75,13,10497,teens,30+,11
age,hist_gradient_boosting,0.75,13,10497,teens,teens,1253
age,hist_gradient_boosting,0.75,13,10497,teens,twenties,245
age,hist_gradient_boosting,0.75,13,10497,twenties,30+,86
age,hist_gradient_boosting,0.75,13,10497,twenties,teens,174
age,hist_gradient_boosting,0.75,13,10497,twenties,twenties,1209
age,xgboost,0.75,13,10497,30+,30+,129
age,xgboost,0.75,13,10497,30+,teens,18
age,xgboost,0.75,13,10497,30+,twenties,374
age,xgboost,0.75,13,10497,teens,30+,14
age,xgboost,0.75,13,10497,teens,teens,1260
age,xgboost,0.75,13,10497,teens,twenties,235
age,xgboost,0.75,13,10497,twenties,30+,100
age,xgboost,0.75,13,10497,twenties,teens,175
age,xgboost,0.75,13,10497,twenties,twenties,1194
age,mlp,0.75,13,10497,30+,30+,198
age,mlp,0.75,13,10497,30+,teens,29
age,mlp,0.75,13,10497,30+,twenties,294
age,mlp,0.75,13,10497,teens,30+,20
age,mlp,0.75,13,10497,teens,teens,1264
age,mlp,0.75,13,10497,teens,twenties,225
age,mlp,0.75,13,10497,twenties,30+,187
age,mlp,0.75,13,10497,twenties,teens,165
age,mlp,0.75,13,10497,twenties,twenties,1117
age,logistic_regression,0.75,21,10497,30+,30+,369
age,logistic_regression,0.75,21,10497,30+,teens,26
age,logistic_regression,0.75,21,10497,30+,twenties,126
age,logistic_regression,0.75,21,10497,teens,30+,59
age,logistic_regression,0.75,21,10497,teens,teens,1269
age,logistic_regression,0.75,21,10497,teens,twenties,181
age,logistic_regression,0.75,21,10497,twenties,30+,389
age,logistic_regression,0.75,21,10497,twenties,teens,162
age,logistic_regression,0.75,21,10497,twenties,twenties,918
age,random_forest,0.75,21,10497,30+,30+,14
age,random_forest,0.75,21,10497,30+,teens,15
age,random_forest,0.75,21,10497,30+,twenties,492
age,random_forest,0.75,21,10497,teens,30+,3
age,random_forest,0.75,21,10497,teens,teens,1162
age,random_forest,0.75,21,10497,teens,twenties,344
age,random_forest,0.75,21,10497,twenties,30+,11
age,random_forest,0.75,21,10497,twenties,teens,160
age,random_forest,0.75,21,10497,twenties,twenties,1298
age,hist_gradient_boosting,0.75,21,10497,30+,30+,129
age,hist_gradient_boosting,0.75,21,10497,30+,teens,18
age,hist_gradient_boosting,0.75,21,10497,30+,twenties,374
age,hist_gradient_boosting,0.75,21,10497,teens,30+,17
age,hist_gradient_boosting,0.75,21,10497,teens,teens,1268
age,hist_gradient_boosting,0.75,21,10497,teens,twenties,224
age,hist_gradient_boosting,0.75,21,10497,twenties,30+,100
age,hist_gradient_boosting,0.75,21,10497,twenties,teens,190
age,hist_gradient_boosting,0.75,21,10497,twenties,twenties,1179
age,xgboost,0.75,21,10497,30+,30+,128
age,xgboost,0.75,21,10497,30+,teens,23
age,xgboost,0.75,21,10497,30+,twenties,370
age,xgboost,0.75,21,10497,teens,30+,14
age,xgboost,0.75,21,10497,teens,teens,1257
age,xgboost,0.75,21,10497,teens,twenties,238
age,xgboost,0.75,21,10497,twenties,30+,93
age,xgboost,0.75,21,10497,twenties,teens,177
age,xgboost,0.75,21,10497,twenties,twenties,1199
age,mlp,0.75,21,10497,30+,30+,172
age,mlp,0.75,21,10497,30+,teens,31
age,mlp,0.75,21,10497,30+,twenties,318
age,mlp,0.75,21,10497,teens,30+,19
age,mlp,0.75,21,10497,teens,teens,1269
age,mlp,0.75,21,10497,teens,twenties,221
age,mlp,0.75,21,10497,twenties,30+,131
age,mlp,0.75,21,10497,twenties,teens,170
age,mlp,0.75,21,10497,twenties,twenties,1168
age,logistic_regression,0.75,34,10497,30+,30+,378
age,logistic_regression,0.75,34,10497,30+,teens,22
age,logistic_regression,0.75,34,10497,30+,twenties,121
age,logistic_regression,0.75,34,10497,teens,30+,60
age,logistic_regression,0.75,34,10497,teens,teens,1276
age,logistic_regression,0.75,34,10497,teens,twenties,173
age,logistic_regression,0.75,34,10497,twenties,30+,394
age,logistic_regression,0.75,34,10497,twenties,teens,164
age,logistic_regression,0.75,34,10497,twenties,twenties,911
age,random_forest,0.75,34,10497,30+,30+,16
age,random_forest,0.75,34,10497,30+,teens,11
age,random_forest,0.75,34,10497,30+,twenties,494
age,random_forest,0.75,34,10497,teens,30+,2
age,random_forest,0.75,34,10497,teens,teens,1167
age,random_forest,0.75,34,10497,teens,twenties,340
age,random_forest,0.75,34,10497,twenties,30+,7
age,random_forest,0.75,34,10497,twenties,teens,160
age,random_forest,0.75,34,10497,twenties,twenties,1302
age,hist_gradient_boosting,0.75,34,10497,30+,30+,122
age,hist_gradient_boosting,0.75,34,10497,30+,teens,18
age,hist_gradient_boosting,0.75,34,10497,30+,twenties,381
age,hist_gradient_boosting,0.75,34,10497,teens,30+,20
age,hist_gradient_boosting,0.75,34,10497,teens,teens,1256
age,hist_gradient_boosting,0.75,34,10497,teens,twenties,233
age,hist_gradient_boosting,0.75,34,10497,twenties,30+,98
age,hist_gradient_boosting,0.75,34,10497,twenties,teens,177
age,hist_gradient_boosting,0.75,34,10497,twenties,twenties,1194
age,xgboost,0.75,34,10497,30+,30+,126
age,xgboost,0.75,34,10497,30+,teens,24
age,xgboost,0.75,34,10497,30+,twenties,371
age,xgboost,0.75,34,10497,teens,30+,12
age,xgboost,0.75,34,10497,teens,teens,1266
age,xgboost,0.75,34,10497,teens,twenties,231
age,xgboost,0.75,34,10497,twenties,30+,104
age,xgboost,0.75,34,10497,twenties,teens,178
age,xgboost,0.75,34,10497,twenties,twenties,1187
age,mlp,0.75,34,10497,30+,30+,214
age,mlp,0.75,34,10497,30+,teens,27
age,mlp,0.75,34,10497,30+,twenties,280
age,mlp,0.75,34,10497,teens,30+,23
age,mlp,0.75,34,10497,teens,teens,1260
age,mlp,0.75,34,10497,teens,twenties,226
age,mlp,0.75,34,10497,twenties,30+,181
age,mlp,0.75,34,10497,twenties,teens,184
age,mlp,0.75,34,10497,twenties,twenties,1104
age,logistic_regression,0.75,55,10497,30+,30+,369
age,logistic_regression,0.75,55,10497,30+,teens,21
age,logistic_regression,0.75,55,10497,30+,twenties,131
age,logistic_regression,0.75,55,10497,teens,30+,56
age,logistic_regression,0.75,55,10497,teens,teens,1266
age,logistic_regression,0.75,55,10497,teens,twenties,187
age,logistic_regression,0.75,55,10497,twenties,30+,401
age,logistic_regression,0.75,55,10497,twenties,teens,168
age,logistic_regression,0.75,55,10497,twenties,twenties,900
age,random_forest,0.75,55,10497,30+,30+,21
age,random_forest,0.75,55,10497,30+,teens,11
age,random_forest,0.75,55,10497,30+,twenties,489
age,random_forest,0.75,55,10497,teens,30+,2
age,random_forest,0.75,55,10497,teens,teens,1162
age,random_forest,0.75,55,10497,teens,twenties,345
age,random_forest,0.75,55,10497,twenties,30+,11
age,random_forest,0.75,55,10497,twenties,teens,157
age,random_forest,0.75,55,10497,twenties,twenties,1301
age,hist_gradient_boosting,0.75,55,10497,30+,30+,124
age,hist_gradient_boosting,0.75,55,10497,30+,teens,23
age,hist_gradient_boosting,0.75,55,10497,30+,twenties,374
age,hist_gradient_boosting,0.75,55,10497,teens,30+,12
age,hist_gradient_boosting,0.75,55,10497,teens,teens,1259
age,hist_gradient_boosting,0.75,55,10497,teens,twenties,238
age,hist_gradient_boosting,0.75,55,10497,twenties,30+,93
age,hist_gradient_boosting,0.75,55,10497,twenties,teens,186
age,hist_gradient_boosting,0.75,55,10497,twenties,twenties,1190
age,xgboost,0.75,55,10497,30+,30+,141
age,xgboost,0.75,55,10497,30+,teens,20
age,xgboost,0.75,55,10497,30+,twenties,360
age,xgboost,0.75,55,10497,teens,30+,12
age,xgboost,0.75,55,10497,teens,teens,1250
age,xgboost,0.75,55,10497,teens,twenties,247
age,xgboost,0.75,55,10497,twenties,30+,96
age,xgboost,0.75,55,10497,twenties,teens,186
age,xgboost,0.75,55,10497,twenties,twenties,1187
age,mlp,0.75,55,10497,30+,30+,205
age,mlp,0.75,55,10497,30+,teens,32
age,mlp,0.75,55,10497,30+,twenties,284
age,mlp,0.75,55,10497,teens,30+,27
age,mlp,0.75,55,10497,teens,teens,1282
age,mlp,0.75,55,10497,teens,twenties,200
age,mlp,0.75,55,10497,twenties,30+,140
age,mlp,0.75,55,10497,twenties,teens,200
age,mlp,0.75,55,10497,twenties,twenties,1129
age,logistic_regression,0.75,89,10497,30+,30+,371
age,logistic_regression,0.75,89,10497,30+,teens,17
age,logistic_regression,0.75,89,10497,30+,twenties,133
age,logistic_regression,0.75,89,10497,teens,30+,59
age,logistic_regression,0.75,89,10497,teens,teens,1272
age,logistic_regression,0.75,89,10497,teens,twenties,178
age,logistic_regression,0.75,89,10497,twenties,30+,381
age,logistic_regression,0.75,89,10497,twenties,teens,165
age,logistic_regression,0.75,89,10497,twenties,twenties,923
age,random_forest,0.75,89,10497,30+,30+,21
age,random_forest,0.75,89,10497,30+,teens,15
age,random_forest,0.75,89,10497,30+,twenties,485
age,random_forest,0.75,89,10497,teens,30+,4
age,random_forest,0.75,89,10497,teens,teens,1164
age,random_forest,0.75,89,10497,teens,twenties,341
age,random_forest,0.75,89,10497,twenties,30+,9
age,random_forest,0.75,89,10497,twenties,teens,160
age,random_forest,0.75,89,10497,twenties,twenties,1300
age,hist_gradient_boosting,0.75,89,10497,30+,30+,123
age,hist_gradient_boosting,0.75,89,10497,30+,teens,25
age,hist_gradient_boosting,0.75,89,10497,30+,twenties,373
age,hist_gradient_boosting,0.75,89,10497,teens,30+,17
age,hist_gradient_boosting,0.75,89,10497,teens,teens,1266
age,hist_gradient_boosting,0.75,89,10497,teens,twenties,226
age,hist_gradient_boosting,0.75,89,10497,twenties,30+,92
age,hist_gradient_boosting,0.75,89,10497,twenties,teens,183
age,hist_gradient_boosting,0.75,89,10497,twenties,twenties,1194
age,xgboost,0.75,89,10497,30+,30+,130
age,xgboost,0.75,89,10497,30+,teens,21
age,xgboost,0.75,89,10497,30+,twenties,370
age,xgboost,0.75,89,10497,teens,30+,13
age,xgboost,0.75,89,10497,teens,teens,1265
age,xgboost,0.75,89,10497,teens,twenties,231
age,xgboost,0.75,89,10497,twenties,30+,103
age,xgboost,0.75,89,10497,twenties,teens,177
age,xgboost,0.75,89,10497,twenties,twenties,1189
age,mlp,0.75,89,10497,30+,30+,193
age,mlp,0.75,89,10497,30+,teens,33
age,mlp,0.75,89,10497,30+,twenties,295
age,mlp,0.75,89,10497,teens,30+,22
age,mlp,0.75,89,10497,teens,teens,1295
age,mlp,0.75,89,10497,teens,twenties,192
age,mlp,0.75,89,10497,twenties,30+,165
age,mlp,0.75,89,10497,twenties,teens,197
age,mlp,0.75,89,10497,twenties,twenties,1107
age,logistic_regression,1.0,13,13995,30+,30+,375
age,logistic_regression,1.0,13,13995,30+,teens,19
age,logistic_regression,1.0,13,13995,30+,twenties,127
age,logistic_regression,1.0,13,13995,teens,30+,57
age,logistic_regression,1.0,13,13995,teens,teens,1270
age,logistic_regression,1.0,13,13995,teens,twenties,182
age,logistic_regression,1.0,13,13995,twenties,30+,380
age,logistic_regression,1.0,13,13995,twenties,teens,163
age,logistic_regression,1.0,13,13995,twenties,twenties,926
age,random_forest,1.0,13,13995,30+,30+,21
age,random_forest,1.0,13,13995,30+,teens,12
age,random_forest,1.0,13,13995,30+,twenties,488
age,random_forest,1.0,13,13995,teens,30+,2
age,random_forest,1.0,13,13995,teens,teens,1163
age,random_forest,1.0,13,13995,teens,twenties,344
age,random_forest,1.0,13,13995,twenties,30+,10
age,random_forest,1.0,13,13995,twenties,teens,158
age,random_forest,1.0,13,13995,twenties,twenties,1301
age,hist_gradient_boosting,1.0,13,13995,30+,30+,124
age,hist_gradient_boosting,1.0,13,13995,30+,teens,21
age,hist_gradient_boosting,1.0,13,13995,30+,twenties,376
age,hist_gradient_boosting,1.0,13,13995,teens,30+,17
age,hist_gradient_boosting,1.0,13,13995,teens,teens,1271
age,hist_gradient_boosting,1.0,13,13995,teens,twenties,221
age,hist_gradient_boosting,1.0,13,13995,twenties,30+,101
age,hist_gradient_boosting,1.0,13,13995,twenties,teens,171
age,hist_gradient_boosting,1.0,13,13995,twenties,twenties,1197
age,xgboost,1.0,13,13995,30+,30+,141
age,xgboost,1.0,13,13995,30+,teens,23
age,xgboost,1.0,13,13995,30+,twenties,357
age,xgboost,1.0,13,13995,teens,30+,14
age,xgboost,1.0,13,13995,teens,teens,1251
age,xgboost,1.0,13,13995,teens,twenties,244
age,xgboost,1.0,13,13995,twenties,30+,102
age,xgboost,1.0,13,13995,twenties,teens,170
age,xgboost,1.0,13,13995,twenties,twenties,1197
age,mlp,1.0,13,13995,30+,30+,200
age,mlp,1.0,13,13995,30+,teens,26
age,mlp,1.0,13,13995,30+,twenties,295
age,mlp,1.0,13,13995,teens,30+,16
age,mlp,1.0,13,13995,teens,teens,1273
age,mlp,1.0,13,13995,teens,twenties,220
age,mlp,1.0,13,13995,twenties,30+,142
age,mlp,1.0,13,13995,twenties,teens,168
age,mlp,1.0,13,13995,twenties,twenties,1159
age,logistic_regression,1.0,21,13995,30+,30+,375
age,logistic_regression,1.0,21,13995,30+,teens,19
age,logistic_regression,1.0,21,13995,30+,twenties,127
age,logistic_regression,1.0,21,13995,teens,30+,57
age,logistic_regression,1.0,21,13995,teens,teens,1270
age,logistic_regression,1.0,21,13995,teens,twenties,182
age,logistic_regression,1.0,21,13995,twenties,30+,380
age,logistic_regression,1.0,21,13995,twenties,teens,163
age,logistic_regression,1.0,21,13995,twenties,twenties,926
age,random_forest,1.0,21,13995,30+,30+,18
age,random_forest,1.0,21,13995,30+,teens,9
age,random_forest,1.0,21,13995,30+,twenties,494
age,random_forest,1.0,21,13995,teens,30+,4
age,random_forest,1.0,21,13995,teens,teens,1167
age,random_forest,1.0,21,13995,teens,twenties,338
age,random_forest,1.0,21,13995,twenties,30+,14
age,random_forest,1.0,21,13995,twenties,teens,154
age,random_forest,1.0,21,13995,twenties,twenties,1301
age,hist_gradient_boosting,1.0,21,13995,30+,30+,137
age,hist_gradient_boosting,1.0,21,13995,30+,teens,24
age,hist_gradient_boosting,1.0,21,13995,30+,twenties,360
age,hist_gradient_boosting,1.0,21,13995,teens,30+,12
age,hist_gradient_boosting,1.0,21,13995,teens,teens,1269
age,hist_gradient_boosting,1.0,21,13995,teens,twenties,228
age,hist_gradient_boosting,1.0,21,13995,twenties,30+,98
age,hist_gradient_boosting,1.0,21,13995,twenties,teens,181
age,hist_gradient_boosting,1.0,21,13995,twenties,twenties,1190
age,xgboost,1.0,21,13995,30+,30+,138
age,xgboost,1.0,21,13995,30+,teens,20
age,xgboost,1.0,21,13995,30+,twenties,363
age,xgboost,1.0,21,13995,teens,30+,18
age,xgboost,1.0,21,13995,teens,teens,1266
age,xgboost,1.0,21,13995,teens,twenties,225
age,xgboost,1.0,21,13995,twenties,30+,104
age,xgboost,1.0,21,13995,twenties,teens,170
age,xgboost,1.0,21,13995,twenties,twenties,1195
age,mlp,1.0,21,13995,30+,30+,209
age,mlp,1.0,21,13995,30+,teens,32
age,mlp,1.0,21,13995,30+,twenties,280
age,mlp,1.0,21,13995,teens,30+,20
age,mlp,1.0,21,13995,teens,teens,1290
age,mlp,1.0,21,13995,teens,twenties,199
age,mlp,1.0,21,13995,twenties,30+,169
age,mlp,1.0,21,13995,twenties,teens,180
age,mlp,1.0,21,13995,twenties,twenties,1120
age,logistic_regression,1.0,34,13995,30+,30+,375
age,logistic_regression,1.0,34,13995,30+,teens,19
age,logistic_regression,1.0,34,13995,30+,twenties,127
age,logistic_regression,1.0,34,13995,teens,30+,57
age,logistic_regression,1.0,34,13995,teens,teens,1270
age,logistic_regression,1.0,34,13995,teens,twenties,182
age,logistic_regression,1.0,34,13995,twenties,30+,381
age,logistic_regression,1.0,34,13995,twenties,teens,163
age,logistic_regression,1.0,34,13995,twenties,twenties,925
age,random_forest,1.0,34,13995,30+,30+,22
age,random_forest,1.0,34,13995,30+,teens,13
age,random_forest,1.0,34,13995,30+,twenties,486
age,random_forest,1.0,34,13995,teens,30+,3
age,random_forest,1.0,34,13995,teens,teens,1173
age,random_forest,1.0,34,13995,teens,twenties,333
age,random_forest,1.0,34,13995,twenties,30+,9
age,random_forest,1.0,34,13995,twenties,teens,156
age,random_forest,1.0,34,13995,twenties,twenties,1304
age,hist_gradient_boosting,1.0,34,13995,30+,30+,134
age,hist_gradient_boosting,1.0,34,13995,30+,teens,26
age,hist_gradient_boosting,1.0,34,13995,30+,twenties,361
age,hist_gradient_boosting,1.0,34,13995,teens,30+,14
age,hist_gradient_boosting,1.0,34,13995,teens,teens,1254
age,hist_gradient_boosting,1.0,34,13995,teens,twenties,241
age,hist_gradient_boosting,1.0,34,13995,twenties,30+,105
age,hist_gradient_boosting,1.0,34,13995,twenties,teens,165
age,hist_gradient_boosting,1.0,34,13995,twenties,twenties,1199
age,xgboost,1.0,34,13995,30+,30+,140
age,xgboost,1.0,34,13995,30+,teens,18
age,xgboost,1.0,34,13995,30+,twenties,363
age,xgboost,1.0,34,13995,teens,30+,16
age,xgboost,1.0,34,13995,teens,teens,1257
age,xgboost,1.0,34,13995,teens,twenties,236
age,xgboost,1.0,34,13995,twenties,30+,93
age,xgboost,1.0,34,13995,twenties,teens,176
age,xgboost,1.0,34,13995,twenties,twenties,1200
age,mlp,1.0,34,13995,30+,30+,210
age,mlp,1.0,34,13995,30+,teens,27
age,mlp,1.0,34,13995,30+,twenties,284
age,mlp,1.0,34,13995,teens,30+,23
age,mlp,1.0,34,13995,teens,teens,1283
age,mlp,1.0,34,13995,teens,twenties,203
age,mlp,1.0,34,13995,twenties,30+,159
age,mlp,1.0,34,13995,twenties,teens,187
age,mlp,1.0,34,13995,twenties,twenties,1123
age,logistic_regression,1.0,55,13995,30+,30+,375
age,logistic_regression,1.0,55,13995,30+,teens,19
age,logistic_regression,1.0,55,13995,30+,twenties,127
age,logistic_regression,1.0,55,13995,teens,30+,57
age,logistic_regression,1.0,55,13995,teens,teens,1270
age,logistic_regression,1.0,55,13995,teens,twenties,182
age,logistic_regression,1.0,55,13995,twenties,30+,380
age,logistic_regression,1.0,55,13995,twenties,teens,163
age,logistic_regression,1.0,55,13995,twenties,twenties,926
age,random_forest,1.0,55,13995,30+,30+,22
age,random_forest,1.0,55,13995,30+,teens,12
age,random_forest,1.0,55,13995,30+,twenties,487
age,random_forest,1.0,55,13995,teens,30+,3
age,random_forest,1.0,55,13995,teens,teens,1162
age,random_forest,1.0,55,13995,teens,twenties,344
age,random_forest,1.0,55,13995,twenties,30+,14
age,random_forest,1.0,55,13995,twenties,teens,160
age,random_forest,1.0,55,13995,twenties,twenties,1295
age,hist_gradient_boosting,1.0,55,13995,30+,30+,139
age,hist_gradient_boosting,1.0,55,13995,30+,teens,21
age,hist_gradient_boosting,1.0,55,13995,30+,twenties,361
age,hist_gradient_boosting,1.0,55,13995,teens,30+,19
age,hist_gradient_boosting,1.0,55,13995,teens,teens,1263
age,hist_gradient_boosting,1.0,55,13995,teens,twenties,227
age,hist_gradient_boosting,1.0,55,13995,twenties,30+,108
age,hist_gradient_boosting,1.0,55,13995,twenties,teens,162
age,hist_gradient_boosting,1.0,55,13995,twenties,twenties,1199
age,xgboost,1.0,55,13995,30+,30+,139
age,xgboost,1.0,55,13995,30+,teens,24
age,xgboost,1.0,55,13995,30+,twenties,358
age,xgboost,1.0,55,13995,teens,30+,14
age,xgboost,1.0,55,13995,teens,teens,1256
age,xgboost,1.0,55,13995,teens,twenties,239
age,xgboost,1.0,55,13995,twenties,30+,105
age,xgboost,1.0,55,13995,twenties,teens,168
age,xgboost,1.0,55,13995,twenties,twenties,1196
age,mlp,1.0,55,13995,30+,30+,223
age,mlp,1.0,55,13995,30+,teens,28
age,mlp,1.0,55,13995,30+,twenties,270
age,mlp,1.0,55,13995,teens,30+,19
age,mlp,1.0,55,13995,teens,teens,1288
age,mlp,1.0,55,13995,teens,twenties,202
age,mlp,1.0,55,13995,twenties,30+,149
age,mlp,1.0,55,13995,twenties,teens,192
age,mlp,1.0,55,13995,twenties,twenties,1128
age,logistic_regression,1.0,89,13995,30+,30+,375
age,logistic_regression,1.0,89,13995,30+,teens,19
age,logistic_regression,1.0,89,13995,30+,twenties,127
age,logistic_regression,1.0,89,13995,teens,30+,57
age,logistic_regression,1.0,89,13995,teens,teens,1271
age,logistic_regression,1.0,89,13995,teens,twenties,181
age,logistic_regression,1.0,89,13995,twenties,30+,382
age,logistic_regression,1.0,89,13995,twenties,teens,164
age,logistic_regression,1.0,89,13995,twenties,twenties,923
age,random_forest,1.0,89,13995,30+,30+,22
age,random_forest,1.0,89,13995,30+,teens,15
age,random_forest,1.0,89,13995,30+,twenties,484
age,random_forest,1.0,89,13995,teens,30+,5
age,random_forest,1.0,89,13995,teens,teens,1170
age,random_forest,1.0,89,13995,teens,twenties,334
age,random_forest,1.0,89,13995,twenties,30+,14
age,random_forest,1.0,89,13995,twenties,teens,152
age,random_forest,1.0,89,13995,twenties,twenties,1303
age,hist_gradient_boosting,1.0,89,13995,30+,30+,134
age,hist_gradient_boosting,1.0,89,13995,30+,teens,21
age,hist_gradient_boosting,1.0,89,13995,30+,twenties,366
age,hist_gradient_boosting,1.0,89,13995,teens,30+,13
age,hist_gradient_boosting,1.0,89,13995,teens,teens,1267
age,hist_gradient_boosting,1.0,89,13995,teens,twenties,229
age,hist_gradient_boosting,1.0,89,13995,twenties,30+,105
age,hist_gradient_boosting,1.0,89,13995,twenties,teens,166
age,hist_gradient_boosting,1.0,89,13995,twenties,twenties,1198
age,xgboost,1.0,89,13995,30+,30+,133
age,xgboost,1.0,89,13995,30+,teens,23
age,xgboost,1.0,89,13995,30+,twenties,365
age,xgboost,1.0,89,13995,teens,30+,15
age,xgboost,1.0,89,13995,teens,teens,1256
