privacy_mode,epsilon,delta,sensitivity,dp_seed,task,classifier,train_fraction,metric,mean,std,n,baseline_mean,privacy_gain_vs_baseline,relative_attack_reduction,chance_level,attack_advantage_over_chance
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.25,accuracy,0.5107745070020006,0.008471813190784853,5,0.6955701629036868,0.18479565590168623,0.2656750760128195,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.25,balanced_accuracy,0.48960580872697257,0.008498127901603002,5,0.6723863348780637,0.18278052615109108,0.27183854975910254,0.25,0.23960580872697257
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.25,f1_macro,0.47391277295968315,0.007994702536895475,5,0.6540001672650069,0.18008739430532372,0.2753629178084761,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.5,accuracy,0.5167190625893112,0.0016541636042855324,5,0.7224921406116034,0.20577307802229217,0.28481012658227856,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.5,balanced_accuracy,0.5095188292417602,0.00318011673457715,5,0.7119310468531332,0.20241221761137307,0.2843143567148426,0.25,0.2595188292417602
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.5,f1_macro,0.4844199275518454,0.0023351084271326186,5,0.6860043402672156,0.2015844127153702,0.293852969846879,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.75,accuracy,0.5195198628179479,0.006580757982041275,5,0.7303229494141183,0.21080308659617042,0.28864365657040003,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.75,balanced_accuracy,0.5170675171446587,0.007823415871144145,5,0.7255490544781281,0.2084815373334694,0.28734313144881113,0.25,0.2670675171446587
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.75,f1_macro,0.4877253018941653,0.0067705876932443445,5,0.6964632717754901,0.20873796988132476,0.29971138226598826,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,1.0,accuracy,0.5304372677907974,0.0,5,0.7346098885395828,0.2041726207487854,0.27793339558045443,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,1.0,balanced_accuracy,0.5289808706095926,0.0,5,0.7304451260613798,0.20146425545178714,0.2758102535889301,0.25,0.27898087060959265
dp,100.0,1e-05,1.0,2026,age,logistic_regression,1.0,f1_macro,0.4988887104570601,0.0,5,0.7015992175489026,0.20271050709184252,0.2889263585555713,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.1,accuracy,0.5190625893112318,0.009296938029897842,5,0.6985995998856817,0.17953701057444982,0.25699558173784975,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.1,balanced_accuracy,0.43824266327574407,0.012947273452401192,5,0.6165237216330619,0.17828105835731783,0.28917144969715514,0.25,0.18824266327574407
dp,100.0,1e-05,1.0,2026,age,mlp,0.1,f1_macro,0.4366701059711276,0.015535931227241095,5,0.6214288895910347,0.1847587836199071,0.29731283291560157,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.25,accuracy,0.5387825092883681,0.007949546534804263,5,0.7255787367819376,0.1867962274935695,0.2574444619505277,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.25,balanced_accuracy,0.455444816030447,0.010632291918615326,5,0.6481159051716581,0.19267108914121106,0.2972787546236514,0.25,0.205444816030447
dp,100.0,1e-05,1.0,2026,age,mlp,0.25,f1_macro,0.45508218608258816,0.012419817667247316,5,0.654858937179049,0.19977675109646081,0.3050683738959779,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.5,accuracy,0.5533009431266075,0.005801024044065296,5,0.7378679622749357,0.18456701914832818,0.25013556433496026,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.5,balanced_accuracy,0.46621387710704243,0.0067922506849536525,5,0.650397898794753,0.18418402168771053,0.283186680075413,0.25,0.21621387710704243
dp,100.0,1e-05,1.0,2026,age,mlp,0.5,f1_macro,0.46579711686843667,0.008114128704504727,5,0.6584995055000458,0.1927023886316091,0.2926386231456262,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.75,accuracy,0.5601600457273507,0.005607721311902987,5,0.7417547870820235,0.1815947413546728,0.24481775448871082,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.75,balanced_accuracy,0.47024109012913373,0.005092675869384069,5,0.6623540635578948,0.1921129734287611,0.29004573837262937,0.25,0.22024109012913373
dp,100.0,1e-05,1.0,2026,age,mlp,0.75,f1_macro,0.46950934975913067,0.005872760164046839,5,0.6705398430335484,0.20103049327441774,0.2998039495534642,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,1.0,accuracy,0.5622177765075737,0.0035661562177339975,5,0.7480422977993711,0.1858245212917975,0.24841445709482673,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,1.0,balanced_accuracy,0.47034920437403976,0.006657620797006453,5,0.6720922634346074,0.2017430590605676,0.3001716729033537,0.25,0.22034920437403976
dp,100.0,1e-05,1.0,2026,age,mlp,1.0,f1_macro,0.46907133434701737,0.008819708561616313,5,0.6809557476318807,0.21188441328486335,0.3111573902147403,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.1,accuracy,0.5339811374678479,0.006618505833794685,5,0.6933409545584454,0.15935981709059743,0.22984336356141813,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.1,balanced_accuracy,0.4177015811492139,0.005223499038237983,5,0.5459634838563955,0.12826190270718157,0.2349276215347,0.25,0.1677015811492139
dp,100.0,1e-05,1.0,2026,age,random_forest,0.1,f1_macro,0.3834527215527128,0.004966031994877656,5,0.5096293364679791,0.12617661491526633,0.24758506994464244,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.25,accuracy,0.5491283223778223,0.005866131403107889,5,0.700943126607602,0.15181480422977978,0.2165864796542443,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.25,balanced_accuracy,0.4296015902166609,0.0046551787012698515,5,0.5552386463476646,0.12563705613100373,0.22627577701487236,0.25,0.1796015902166609
dp,100.0,1e-05,1.0,2026,age,random_forest,0.25,f1_macro,0.3945814227737055,0.004557657482280749,5,0.5242634284792578,0.12968200570555227,0.2473603891877861,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.5,accuracy,0.5566733352386397,0.005169668615990884,5,0.7074021148899685,0.1507287796513288,0.21307369101486728,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.5,balanced_accuracy,0.43558243609968655,0.004082688144233924,5,0.5608799276099773,0.12529749151029074,0.22339450093036609,0.25,0.18558243609968655
dp,100.0,1e-05,1.0,2026,age,random_forest,0.5,f1_macro,0.40040653343202653,0.003859730336983446,5,0.5305058139074685,0.130099280475442,0.2452362953709949,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.75,accuracy,0.5590168619605602,0.007742907793166068,5,0.7102029151186053,0.15118605315804512,0.21287726358148887,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.75,balanced_accuracy,0.43741063188977475,0.0060650976390786236,5,0.5643863945894138,0.126975762699639,0.22498019781644946,0.25,0.18741063188977475
dp,100.0,1e-05,1.0,2026,age,random_forest,0.75,f1_macro,0.402128414676483,0.005539312294914461,5,0.5359920287326291,0.13386361405614605,0.2497492628251786,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,1.0,accuracy,0.5633609602743641,0.005149881095562694,5,0.7112889396970564,0.1479279794226923,0.20797171327547426,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,1.0,balanced_accuracy,0.44083322468937974,0.004102344750646788,5,0.5663890943497728,0.12555586966039306,0.22167776695018107,0.25,0.19083322468937974
dp,100.0,1e-05,1.0,2026,age,random_forest,1.0,f1_macro,0.4053573105083824,0.004014909729777598,5,0.5397885499648163,0.13443123945643387,0.24904425902549465,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.1,accuracy,0.5453558159474137,0.010135486230555598,5,0.7176907687910831,0.1723349528436694,0.24012424338961424,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.1,balanced_accuracy,0.42845483247377414,0.008401966774513391,5,0.5951733258180918,0.16671849334431765,0.2801175491444543,0.25,0.17845483247377414
dp,100.0,1e-05,1.0,2026,age,xgboost,0.1,f1_macro,0.3975485042838046,0.008894522640193669,5,0.5935387010463521,0.19599019676254748,0.3302062635798398,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.25,accuracy,0.5670191483280937,0.003399650543975511,5,0.7283795370105745,0.1613603886824807,0.22153339088126814,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.25,balanced_accuracy,0.4471739482622463,0.003388567232303255,5,0.6166932827143728,0.16951933445212652,0.2748843537033319,0.25,0.19717394826224632
dp,100.0,1e-05,1.0,2026,age,xgboost,0.25,f1_macro,0.41794834452552704,0.004369338171741063,5,0.6218107415077683,0.20386239698224123,0.3278528069295091,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.5,accuracy,0.5703915404401257,0.0038893457184804715,5,0.7346670477279222,0.1642755072877965,0.22360538395705282,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.5,balanced_accuracy,0.4492169297766506,0.0030758616062892285,5,0.6284489841187196,0.179232054342069,0.285197460528014,0.25,0.19921692977665062
dp,100.0,1e-05,1.0,2026,age,xgboost,0.5,f1_macro,0.4188262585177829,0.0034522371392303303,5,0.6359274989841806,0.21710124046639767,0.3413930688847257,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.75,accuracy,0.5773649614175479,0.0019530551086905073,5,0.7378108030865962,0.1604458416690483,0.21746203904555314,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.75,balanced_accuracy,0.45523898366062676,0.0011336465187425262,5,0.6322241362416631,0.1769851525810363,0.2799405186159882,0.25,0.20523898366062676
dp,100.0,1e-05,1.0,2026,age,xgboost,0.75,f1_macro,0.4253993380328958,0.001049784616340164,5,0.6401916662679313,0.21479232823503552,0.3355125340621682,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,1.0,accuracy,0.5814804229779937,0.002512729881718608,5,0.7408973992569307,0.15941697627893692,0.21516741243635248,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,1.0,balanced_accuracy,0.45856382676003066,0.0025718627692576093,5,0.6377445568294057,0.17918073006937502,0.28096003039239614,0.25,0.20856382676003066
dp,100.0,1e-05,1.0,2026,age,xgboost,1.0,f1_macro,0.4285018925288604,0.0035785089714024157,5,0.6466035084579465,0.21810161592908606,0.33730348362820683,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,accuracy,0.5583309517004859,0.010012243993877729,5,0.7187196341811947,0.1603886824807088,0.22315889931604904,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,balanced_accuracy,0.5582834900676144,0.010115872889582631,5,0.7187644947353358,0.16048100466772142,0.22327341687462443,0.5,0.05828349006761435
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,f1_macro,0.5581305729897821,0.009959825281900854,5,0.7186269192867397,0.16049634629695764,0.2233375093383023,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,accuracy,0.5763932552157758,0.002766469286157199,5,0.7493569591311803,0.1729637039154045,0.2308161708619376,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,balanced_accuracy,0.5762846362503488,0.0028128335796679693,5,0.7493617252075904,0.1730770889572416,0.23096601165384487,0.5,0.07628463625034876
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,f1_macro,0.5761505664297422,0.0028499719344816632,5,0.7493162635709523,0.1731656971412101,0.23109827660215085,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,accuracy,0.6046298942555016,0.00349209428844947,5,0.755187196341812,0.15055730208631035,0.19936421435059035,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,balanced_accuracy,0.6045210831622881,0.0035011032283102936,5,0.7551800075410198,0.15065892437873163,0.19950067914178482,0.5,0.10452108316228814
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,f1_macro,0.604467053223559,0.003503935328332841,5,0.7551748925370161,0.1507078393134571,0.1995668034025243,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,accuracy,0.6058873963989712,0.005418829730168203,5,0.7611889111174621,0.15530151471849096,0.20402493053991136,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,balanced_accuracy,0.605786817853005,0.005416171615208366,5,0.7611571152527908,0.1553702973997858,0.20412381923039,0.5,0.10578681785300503
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,f1_macro,0.6057448944467906,0.005407948273746608,5,0.7611611353789319,0.15541624093214135,0.20418310093403527,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,accuracy,0.6127464989997142,0.006001714775650197,5,0.7660474421263218,0.15330094312660758,0.20011938516639305,nan,nan
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,balanced_accuracy,0.6126952807200171,0.006015952628702063,5,0.7660105848733939,0.1533153041533768,0.20014776189903005,0.5,0.11269528072001711
dp,100.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,f1_macro,0.6126880734530834,0.006017686055736084,5,0.7660164869425714,0.153328413489488,0.20016333343094625,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.1,accuracy,0.5817662189196914,0.0070401002515928365,5,0.7195770220062875,0.1378108030865961,0.19151640320915075,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.1,balanced_accuracy,0.5817036170102928,0.007013805189086937,5,0.7195414680941019,0.13783785108380908,0.19156345700117813,0.5,0.08170361701029283
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.1,f1_macro,0.5815618593854376,0.006972250433809781,5,0.7195200820441751,0.13795822265873747,0.19173644502985185,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.25,accuracy,0.6036581880537295,0.003371907677336981,5,0.7635895970277222,0.15993140897399272,0.20944681488135358,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.25,balanced_accuracy,0.6036134488926006,0.0034071258782519933,5,0.7635424038601657,0.1599289549675651,0.2094565464328217,0.5,0.1036134488926006
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.25,f1_macro,0.603584349054406,0.0034106194864622873,5,0.7635294360033901,0.15994508694898402,0.2094812320350068,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.5,accuracy,0.63012289225493,0.0031398557226572877,5,0.7762217776507574,0.14609888539582738,0.1882179675994109,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.5,balanced_accuracy,0.6301060513089942,0.003178663702243905,5,0.7761674694520083,0.1460614181430141,0.18818286502800322,0.5,0.13010605130899422
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.5,f1_macro,0.6300836849140552,0.003159622854567939,5,0.7761800801035609,0.14609639518950568,0.18822487066405125,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.75,accuracy,0.6364675621606173,0.0020409912628016175,5,0.782052014861389,0.1455844527007717,0.18615699459143406,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.75,balanced_accuracy,0.6364326663386258,0.002036819105110578,5,0.7819824844458297,0.1455498181072039,0.186129256092419,0.5,0.13643266633862583
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,0.75,f1_macro,0.6364348386512632,0.002036942621264789,5,0.781997754577689,0.1455629159264259,0.18614237070928147,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,1.0,accuracy,0.6393255215775936,0.0,5,0.7825092883681052,0.1431837667905116,0.18298027757487217,nan,nan
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,1.0,balanced_accuracy,0.639270350788115,0.0,5,0.7824348802879442,0.14316452949982916,0.1829730922107449,0.5,0.139270350788115
dp,100.0,1e-05,1.0,2026,gender,logistic_regression,1.0,f1_macro,0.6392710424639771,0.0,5,0.7824535646430741,0.143182522179097,0.18299171816593546,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.1,accuracy,0.5772506430408688,0.00956541554715696,5,0.7436981994855673,0.16644755644469844,0.2238106217815694,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.1,balanced_accuracy,0.5773131947589258,0.009493773278259498,5,0.7436646938470114,0.16635149908808555,0.22369153795313537,0.5,0.07731319475892584
dp,100.0,1e-05,1.0,2026,gender,mlp,0.1,f1_macro,0.5770308909232547,0.009475766763034653,5,0.7435706001090778,0.16653970918582317,0.223972961224385,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.25,accuracy,0.5881108888253787,0.018810931698455293,5,0.7666190340097171,0.17850814518433844,0.23285117804950797,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.25,balanced_accuracy,0.588095578832083,0.018900602200040095,5,0.7665266611644668,0.1784310823323838,0.23277870343259913,0.5,0.08809557883208297
dp,100.0,1e-05,1.0,2026,gender,mlp,0.25,f1_macro,0.5880272858006809,0.0189432058874554,5,0.7665264919690011,0.17849920616832027,0.23286762824048474,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.5,accuracy,0.6096027436410403,0.007542522560958382,5,0.7761646184624178,0.16656187482137752,0.21459606745710286,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.5,balanced_accuracy,0.6095632089718531,0.0075721497425054315,5,0.7761017305790967,0.16653852160724358,0.21458336587264026,0.5,0.10956320897185312
dp,100.0,1e-05,1.0,2026,gender,mlp,0.5,f1_macro,0.6095416355942818,0.007570911796530764,5,0.7761014453832098,0.16655980978892804,0.21461087436409432,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.75,accuracy,0.6169191197484996,0.008745075619359034,5,0.7767933695341526,0.159874249785653,0.20581309786607796,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,0.75,balanced_accuracy,0.6168677060727428,0.008701357703657977,5,0.776694981431709,0.15982727535896624,0.20577868942110458,0.5,0.11686770607274277
dp,100.0,1e-05,1.0,2026,gender,mlp,0.75,f1_macro,0.6168037147615022,0.008706979461096082,5,0.7766838976656889,0.1598801829041867,0.20584974580354254,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,1.0,accuracy,0.6188053729637039,0.010703811590828406,5,0.7757073449557017,0.15690197199199785,0.20226954535406397,nan,nan
dp,100.0,1e-05,1.0,2026,gender,mlp,1.0,balanced_accuracy,0.6188042909317601,0.010777099734513445,5,0.7755815374401178,0.15677724650835767,0.2021415401736047,0.5,0.11880429093176015
dp,100.0,1e-05,1.0,2026,gender,mlp,1.0,f1_macro,0.618676903895392,0.010592954112925506,5,0.7755487127223507,0.15687180882695873,0.20227202528169164,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.1,accuracy,0.5896541869105458,0.003074133594632728,5,0.722663618176622,0.13300943126607612,0.18405441746420956,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.1,balanced_accuracy,0.5893943136528399,0.003019583488763027,5,0.7227001033132784,0.1333057896604385,0.18445519662898494,0.5,0.0893943136528399
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.1,f1_macro,0.5888624629732698,0.0028045193605404674,5,0.7226005811035696,0.1337381181302998,0.1850788964576424,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.25,accuracy,0.5988568162332094,0.0038001189227995537,5,0.735524435553015,0.13666761931980564,0.18580976064656513,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.25,balanced_accuracy,0.5986811383672581,0.0038234835308530385,5,0.7355603520101,0.13687921364284183,0.1860883519194389,0.5,0.09868113836725811
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.25,f1_macro,0.5984752833819629,0.003854784723747546,5,0.7355024119882756,0.13702712860631272,0.18630411861721674,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.5,accuracy,0.6144041154615605,0.008127365275364305,5,0.7354672763646757,0.1210631609031152,0.16460713453019354,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.5,balanced_accuracy,0.6142137114560114,0.008092604622614451,5,0.7355027814862083,0.12128907003019684,0.16490633765532697,0.5,0.11421371145601145
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.5,f1_macro,0.614008268816929,0.008042591614640375,5,0.7354609108057696,0.12145264198884054,0.1651381333860113,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.75,accuracy,0.6152043440983139,0.00464627209199669,5,0.7415833095170049,0.12637896541869098,0.17041775859411118,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.75,balanced_accuracy,0.6150278671395161,0.0046414345630096275,5,0.74163097098145,0.12660310384193396,0.17070903022616704,0.5,0.11502786713951607
dp,100.0,1e-05,1.0,2026,gender,random_forest,0.75,f1_macro,0.6148502088753357,0.004622017187566362,5,0.7415798166725429,0.1267296077972072,0.1708913928723694,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,1.0,accuracy,0.6144612746499,0.004422917273661699,5,0.7397542154901401,0.12529294084024012,0.16937104002472575,nan,nan
dp,100.0,1e-05,1.0,2026,gender,random_forest,1.0,balanced_accuracy,0.6143162078995124,0.004459047789168172,5,0.7398083182545611,0.1254921103550487,0.16962787151558906,0.5,0.11431620789951236
dp,100.0,1e-05,1.0,2026,gender,random_forest,1.0,f1_macro,0.6142096989769887,0.0045081750714952,5,0.7397490721052955,0.12553937312830676,0.16970534720784017,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.1,accuracy,0.5869105458702486,0.006740786740269342,5,0.7410688768219491,0.1541583309517005,0.2080215966062476,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.1,balanced_accuracy,0.5868179836985892,0.006797204001283903,5,0.7410932322287765,0.15427524853018737,0.2081725238081278,0.5,0.08681798369858917
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.1,f1_macro,0.5867439906495149,0.00681299215984148,5,0.7410118931205598,0.15426790247104494,0.20818546085865067,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.25,accuracy,0.5973706773363818,0.009940194855022828,5,0.7589597027722206,0.16158902543583875,0.21290857056785653,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.25,balanced_accuracy,0.597284775439016,0.01001483685192939,5,0.7589461718868951,0.16166139644787902,0.21300772365180498,0.5,0.09728477543901604
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.25,f1_macro,0.597212933986987,0.010144891928742563,5,0.7589368515281661,0.1617239175411791,0.213092719394951,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.5,accuracy,0.6109745641611889,0.007804375000016025,5,0.7634752786510433,0.15250071448985436,0.1997454518230143,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.5,balanced_accuracy,0.6109244806727061,0.007781548248616369,5,0.7634558520339516,0.1525313713612455,0.19979068986750304,0.5,0.1109244806727061
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.5,f1_macro,0.6108708543762522,0.007766058822217605,5,0.763452287334158,0.15258143295790583,0.1998571953863594,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.75,accuracy,0.6200628751071735,0.004737665798251413,5,0.7662189196913405,0.14615604458416698,0.19074972025363676,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.75,balanced_accuracy,0.6200144808491425,0.0047548364866349885,5,0.7662053509874227,0.14619087013828025,0.19079855021879114,0.5,0.12001448084914246
dp,100.0,1e-05,1.0,2026,gender,xgboost,0.75,f1_macro,0.6200062152799211,0.004752528994666178,5,0.7662020566750161,0.146195841395095,0.19080585874373845,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,1.0,accuracy,0.6286939125464419,0.0031593057686048814,5,0.7671906258931124,0.13849671334667046,0.18052451199523167,nan,nan
dp,100.0,1e-05,1.0,2026,gender,xgboost,1.0,balanced_accuracy,0.6286324811458168,0.0031723220836588554,5,0.7671619953512293,0.13852951420541249,0.18057400528813944,0.5,0.12863248114581682
dp,100.0,1e-05,1.0,2026,gender,xgboost,1.0,f1_macro,0.6286238763373255,0.0031730110812399053,5,0.7671682814278065,0.13854440509048094,0.18059193588221686,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,accuracy,0.4405258645327237,0.008250053187607447,5,0.6968276650471564,0.25630180051443274,0.36781232056435076,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,balanced_accuracy,0.345651690884059,0.006638157683412849,5,0.57380050156293,0.22814881067887105,0.3976099882405722,0.25,0.095651690884059
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,f1_macro,0.3194028890169971,0.0066098129732344284,5,0.5681699956324737,0.24876710661547663,0.4378392180645774,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,accuracy,0.44664189768505286,0.007730767016073048,5,0.7194055444412689,0.27276364675621606,0.3791514381058319,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,balanced_accuracy,0.3498569575274836,0.005695303347190565,5,0.6007975075327285,0.25094055000524496,0.4176790796549284,0.25,0.09985695752748358
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,f1_macro,0.32215441099561226,0.0047309126162164575,5,0.6014893979530269,0.27933498695741465,0.4644055039175091,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,accuracy,0.4518433838239496,0.0075126832969962315,5,0.7266076021720491,0.2747642183480995,0.37814663310258034,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,balanced_accuracy,0.3537477871867775,0.00625660858919895,5,0.6154559665284962,0.2617081793417187,0.42522648828622794,0.25,0.10374778718677752
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,f1_macro,0.32526386355011605,0.006524060489057418,5,0.6200135229474422,0.2947496593973261,0.475392307567962,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,accuracy,0.4571020291511861,0.008338681272454705,5,0.7367819376964848,0.2796799085452987,0.37959658650116374,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,balanced_accuracy,0.3577157053985685,0.006619484283086823,5,0.62875998747798,0.2710442820794115,0.43107749773740783,0.25,0.1077157053985685
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,f1_macro,0.3286759957766242,0.006359675423507848,5,0.6357803929215987,0.3071043971449745,0.48303533824586675,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,accuracy,0.4569305515861674,0.005416568272298222,5,0.7416404687053444,0.284709917119177,0.38389210019267833,nan,nan
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,balanced_accuracy,0.35755309284305675,0.004319900061162565,5,0.6363895499084332,0.27883645706537646,0.4381537332055449,0.25,0.10755309284305675
dp,20.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,f1_macro,0.32848930218963107,0.004268536406254425,5,0.6442796101291373,0.3157903079395062,0.49014481131291776,nan,nan
dp,20.0,1e-05,1.0,2026,age,logistic_regression,0.1,accuracy,0.38571020291511865,0.0070110352267709975,5,0.6647613603886825,0.27905115747356385,0.4197764402407566,nan,nan
