task,classifier,train_fraction,seed,n_train,metric,value
gender,mlp,0.1,55,1400,f1_macro,0.46676190616973184
gender,mlp,0.1,55,1400,precision_micro,0.5050014289797085
gender,mlp,0.1,55,1400,recall_micro,0.5050014289797085
gender,mlp,0.1,55,1400,f1_micro,0.5050014289797085
gender,mlp,0.1,55,1400,precision_weighted,0.5099018088691195
gender,mlp,0.1,55,1400,recall_weighted,0.5050014289797085
gender,mlp,0.1,55,1400,f1_weighted,0.4657416414202661
gender,logistic_regression,0.1,89,1400,accuracy,0.503858245212918
gender,logistic_regression,0.1,89,1400,balanced_accuracy,0.5035837814489605
gender,logistic_regression,0.1,89,1400,precision_macro,0.5036049049187225
gender,logistic_regression,0.1,89,1400,recall_macro,0.5035837814489605
gender,logistic_regression,0.1,89,1400,f1_macro,0.5029810024913692
gender,logistic_regression,0.1,89,1400,precision_micro,0.503858245212918
gender,logistic_regression,0.1,89,1400,recall_micro,0.503858245212918
gender,logistic_regression,0.1,89,1400,f1_micro,0.503858245212918
gender,logistic_regression,0.1,89,1400,precision_weighted,0.5036284495557295
gender,logistic_regression,0.1,89,1400,recall_weighted,0.503858245212918
gender,logistic_regression,0.1,89,1400,f1_weighted,0.5031301934304082
gender,random_forest,0.1,89,1400,accuracy,0.5018576736210346
gender,random_forest,0.1,89,1400,balanced_accuracy,0.5016014865088281
gender,random_forest,0.1,89,1400,precision_macro,0.5016096880131363
gender,random_forest,0.1,89,1400,recall_macro,0.5016014865088281
gender,random_forest,0.1,89,1400,f1_macro,0.5010816055717473
gender,random_forest,0.1,89,1400,precision_micro,0.5018576736210346
gender,random_forest,0.1,89,1400,recall_micro,0.5018576736210346
gender,random_forest,0.1,89,1400,f1_micro,0.5018576736210346
gender,random_forest,0.1,89,1400,precision_weighted,0.5016343877748791
gender,random_forest,0.1,89,1400,recall_weighted,0.5018576736210346
gender,random_forest,0.1,89,1400,f1_weighted,0.5012221976096617
gender,hist_gradient_boosting,0.1,89,1400,accuracy,0.5030008573878251
gender,hist_gradient_boosting,0.1,89,1400,balanced_accuracy,0.5029285164905897
gender,hist_gradient_boosting,0.1,89,1400,precision_macro,0.5029295732295251
gender,hist_gradient_boosting,0.1,89,1400,recall_macro,0.5029285164905897
gender,hist_gradient_boosting,0.1,89,1400,f1_macro,0.502907309935047
gender,hist_gradient_boosting,0.1,89,1400,precision_micro,0.5030008573878251
gender,hist_gradient_boosting,0.1,89,1400,recall_micro,0.5030008573878251
gender,hist_gradient_boosting,0.1,89,1400,f1_micro,0.5030008573878251
