epsilon,delta,sensitivity,dp_seed,split,metric,k,value
5.0,1e-05,1.0,2026,test,relative_l2_distance_mean,,40.24990576780426
5.0,1e-05,1.0,2026,test,relative_l2_distance_std,,5.3703481243060125
5.0,1e-05,1.0,2026,test,relative_l2_distance_min,,18.879037345430735
5.0,1e-05,1.0,2026,test,relative_l2_distance_max,,55.55744352982438
5.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_mean,,40.2717999074684
5.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_std,,5.368004374115762
5.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_min,,18.970132936218036
5.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_max,,55.6519391738263
5.0,1e-05,1.0,2026,test,neighbor_overlap,5,0.04366197183098592
5.0,1e-05,1.0,2026,test,neighbor_overlap,10,0.0647887323943662
5.0,1e-05,1.0,2026,test,neighbor_overlap,20,0.1415492957746479
50.0,1e-05,1.0,2026,train,cosine_mean,,0.1503202370282757
50.0,1e-05,1.0,2026,train,cosine_std,,0.05015449594112935
50.0,1e-05,1.0,2026,train,cosine_min,,-0.016789185556115967
