privacy_mode,epsilon,delta,sensitivity,dp_seed,task,classifier,train_fraction,metric,mean,std,n,baseline_mean,privacy_gain_vs_baseline,relative_attack_reduction,chance_level,attack_advantage_over_chance
dp,100.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,accuracy,0.428169014084507,0.03125681833967908,5,0.7225352112676056,0.29436619718309853,0.4074074074074074,nan,nan
dp,100.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,balanced_accuracy,0.27178571428571424,0.01870663153640472,5,0.5917733990147782,0.31998768472906397,0.5407267127278781,0.25,0.02178571428571424
dp,100.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,f1_macro,0.24965122673583298,0.018058418860196435,5,0.6154968501530319,0.36584562341719895,0.5943907321804136,nan,nan
dp,100.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,accuracy,0.4633802816901409,0.02408821320631982,5,0.7352112676056339,0.27183098591549304,0.3697318007662836,nan,nan
dp,100.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,balanced_accuracy,0.29216133004926104,0.018513753075415734,5,0.6108743842364532,0.3187130541871922,0.521732556498599,0.25,0.04216133004926104
dp,100.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,f1_macro,0.2676754240884466,0.021732156576080224,5,0.6311338412411722,0.36345841715272564,0.5758816805607465,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.1,accuracy,0.4492957746478873,0.024597534079680242,5,0.5690140845070422,0.11971830985915488,0.21039603960396033,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.1,balanced_accuracy,0.28029556650246307,0.01573001696875335,5,0.4486514778325123,0.16835591133004923,0.3752487613400859,0.25,0.030295566502463067
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.1,f1_macro,0.24823280040403625,0.013689888865216071,5,0.43444934759161846,0.1862165471875822,0.4286266010522944,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.25,accuracy,0.43380281690140843,0.03679535345806516,5,0.7225352112676056,0.28873239436619713,0.3996101364522417,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.25,balanced_accuracy,0.27486453201970446,0.027414279610424197,5,0.6388115763546798,0.3639470443349753,0.5697251862776284,0.25,0.024864532019704455
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.25,f1_macro,0.2536233306193651,0.03169433289690113,5,0.6338343087907917,0.38021097817142663,0.5998586269285118,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.5,accuracy,0.452112676056338,0.027903679938252036,5,0.7563380281690141,0.3042253521126761,0.40223463687150846,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.5,balanced_accuracy,0.28699507389162565,0.02340325384533944,5,0.6707820197044334,0.38378694581280776,0.5721485289392756,0.25,0.03699507389162565
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.5,f1_macro,0.2653179851289072,0.027921399276692446,5,0.6737220975793532,0.408404112450446,0.6061907631022045,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.75,accuracy,0.4521126760563381,0.02920625542722215,5,0.7985915492957747,0.3464788732394366,0.43386243386243384,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.75,balanced_accuracy,0.2929618226600985,0.01807785977264258,5,0.7527770935960592,0.45981527093596064,0.6108252693229503,0.25,0.042961822660098514
dp,100.0,1e-05,1.0,2026,age,logistic_regression,0.75,f1_macro,0.2779485929807352,0.019096706807302577,5,0.7515059406431049,0.47355734766236973,0.6301445165651262,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,1.0,accuracy,0.4436619718309859,6.206335383118183e-17,5,0.8380281690140844,0.3943661971830985,0.47058823529411764,nan,nan
dp,100.0,1e-05,1.0,2026,age,logistic_regression,1.0,balanced_accuracy,0.3005849753694581,0.0,5,0.8134544334975369,0.5128694581280788,0.6304833276560312,0.25,0.05058497536945811
dp,100.0,1e-05,1.0,2026,age,logistic_regression,1.0,f1_macro,0.29423806768059685,0.0,5,0.8100400539985838,0.515801986317987,0.6367610882595798,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.1,accuracy,0.2619718309859155,0.04989574530681226,5,0.3957746478873239,0.13380281690140844,0.33807829181494664,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.1,balanced_accuracy,0.2412253694581281,0.038809978296678135,5,0.330326354679803,0.08910098522167487,0.2697362289122937,0.25,-0.008774630541871886
dp,100.0,1e-05,1.0,2026,age,mlp,0.1,f1_macro,0.200387113081468,0.022054373451228345,5,0.31085324163840244,0.11046612855693444,0.3553642483337307,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.25,accuracy,0.2633802816901408,0.05925544779707782,5,0.5676056338028169,0.3042253521126761,0.5359801488833748,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.25,balanced_accuracy,0.23570197044334976,0.036248483832296494,5,0.4769458128078818,0.24124384236453203,0.5058097500516422,0.25,-0.014298029556650244
dp,100.0,1e-05,1.0,2026,age,mlp,0.25,f1_macro,0.21050310076821327,0.028266315352069516,5,0.4511119088301537,0.2406088080619404,0.5333683357770346,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.5,accuracy,0.2943661971830986,0.05063571271055649,5,0.7140845070422536,0.419718309859155,0.5877712031558185,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.5,balanced_accuracy,0.24547413793103448,0.03400880660001328,5,0.5811206896551724,0.33564655172413793,0.5775849280522178,0.25,-0.004525862068965519
dp,100.0,1e-05,1.0,2026,age,mlp,0.5,f1_macro,0.23010391283121484,0.03267788834651262,5,0.5768129768978179,0.346709064066603,0.6010770872931008,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.75,accuracy,0.30140845070422534,0.07101860414354202,5,0.7295774647887324,0.4281690140845071,0.5868725868725869,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,0.75,balanced_accuracy,0.23233374384236455,0.04136102811658728,5,0.6020073891625616,0.36967364532019703,0.6140682854980258,0.25,-0.01766625615763545
dp,100.0,1e-05,1.0,2026,age,mlp,0.75,f1_macro,0.22311095957775037,0.03753161342685557,5,0.6026459708916809,0.3795350113139305,0.6297810483199062,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,1.0,accuracy,0.3140845070422535,0.06579892184111592,5,0.767605633802817,0.4535211267605635,0.5908256880733945,nan,nan
dp,100.0,1e-05,1.0,2026,age,mlp,1.0,balanced_accuracy,0.251268472906404,0.04083550877824995,5,0.6870628078817734,0.43579433497536946,0.6342860215631974,0.25,0.0012684729064039724
dp,100.0,1e-05,1.0,2026,age,mlp,1.0,f1_macro,0.23280535055215879,0.023035720253706815,5,0.6935305958387264,0.46072524528656766,0.6643185578992173,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.1,accuracy,0.4647887323943662,0.04075998909433176,5,0.6140845070422536,0.1492957746478874,0.24311926605504597,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.1,balanced_accuracy,0.28987068965517243,0.024332401241969497,5,0.4295997536945813,0.13972906403940888,0.32525405994237966,0.25,0.03987068965517243
dp,100.0,1e-05,1.0,2026,age,random_forest,0.1,f1_macro,0.2546998779109285,0.021135687839190915,5,0.409112603558202,0.15441272564727349,0.3774333137241178,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.25,accuracy,0.452112676056338,0.029206255427222154,5,0.7394366197183099,0.2873239436619719,0.3885714285714286,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.25,balanced_accuracy,0.27983374384236454,0.01812597560385765,5,0.53935960591133,0.2595258620689655,0.4811740798246415,0.25,0.029833743842364535
dp,100.0,1e-05,1.0,2026,age,random_forest,0.25,f1_macro,0.2411211717995966,0.017585830157877017,5,0.5562858676148486,0.31516469581525197,0.5665516853170539,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.5,accuracy,0.4774647887323944,0.03499936236560331,5,0.7380281690140845,0.2605633802816901,0.35305343511450377,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.5,balanced_accuracy,0.2970443349753695,0.02194740355911112,5,0.5306588669950739,0.23361453201970445,0.4402348600006962,0.25,0.04704433497536947
dp,100.0,1e-05,1.0,2026,age,random_forest,0.5,f1_macro,0.2641129954903307,0.019386020570337063,5,0.5414738379549511,0.2773608424646204,0.5122331367147159,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.75,accuracy,0.476056338028169,0.014603127713611075,5,0.7380281690140845,0.26197183098591553,0.35496183206106874,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,0.75,balanced_accuracy,0.2959667487684729,0.008828882281990412,5,0.5548275862068965,0.25886083743842364,0.4665608630027524,0.25,0.0459667487684729
dp,100.0,1e-05,1.0,2026,age,random_forest,0.75,f1_macro,0.2627235300719771,0.007088591885512064,5,0.5768979583997791,0.314174428327802,0.5445927200007271,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,1.0,accuracy,0.4718309859154929,0.028169014084507043,5,0.7352112676056338,0.26338028169014094,0.35823754789272044,nan,nan
dp,100.0,1e-05,1.0,2026,age,random_forest,1.0,balanced_accuracy,0.2935036945812808,0.01787789954256147,5,0.5294704433497537,0.2359667487684729,0.4456655734654479,0.25,0.04350369458128078
dp,100.0,1e-05,1.0,2026,age,random_forest,1.0,f1_macro,0.2609462373658053,0.01630112258670407,5,0.5500330647024414,0.2890868273366361,0.5255808166605896,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.1,accuracy,0.447887323943662,0.030534483646026477,5,0.5816901408450704,0.13380281690140844,0.23002421307506052,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.1,balanced_accuracy,0.2790948275862069,0.018990029482006766,5,0.4004926108374384,0.12139778325123152,0.3031211562115621,0.25,0.029094827586206906
dp,100.0,1e-05,1.0,2026,age,xgboost,0.1,f1_macro,0.24422945666345663,0.016281076174964645,5,0.3825193247029456,0.13828986803948895,0.3615238737203178,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.25,accuracy,0.4436619718309859,0.0165155484500825,5,0.6943661971830986,0.2507042253521127,0.36105476673427994,nan,nan
dp,100.0,1e-05,1.0,2026,age,xgboost,0.25,balanced_accuracy,0.28092980295566494,0.014500783751571444,5,0.5215086206896551,0.24057881773399015,0.46131321360679167,0.25,0.030929802955664942
