task,classifier,train_fraction,seed,n_train,metric,value
gender,hist_gradient_boosting,0.25,13,3499,precision_micro,0.5027150614461274
gender,hist_gradient_boosting,0.25,13,3499,recall_micro,0.5027150614461274
gender,hist_gradient_boosting,0.25,13,3499,f1_micro,0.5027150614461274
gender,hist_gradient_boosting,0.25,13,3499,precision_weighted,0.5024134600371059
gender,hist_gradient_boosting,0.25,13,3499,recall_weighted,0.5027150614461274
gender,hist_gradient_boosting,0.25,13,3499,f1_weighted,0.501537414320399
gender,xgboost,0.25,13,3499,accuracy,0.5041440411546156
gender,xgboost,0.25,13,3499,balanced_accuracy,0.504084011142935
gender,xgboost,0.25,13,3499,precision_macro,0.5040849641162398
gender,xgboost,0.25,13,3499,recall_macro,0.504084011142935
gender,xgboost,0.25,13,3499,f1_macro,0.504072586781875
gender,xgboost,0.25,13,3499,precision_micro,0.5041440411546156
gender,xgboost,0.25,13,3499,recall_micro,0.5041440411546156
gender,xgboost,0.25,13,3499,f1_micro,0.5041440411546156
gender,xgboost,0.25,13,3499,precision_weighted,0.5041099967596193
gender,xgboost,0.25,13,3499,recall_weighted,0.5041440411546156
gender,xgboost,0.25,13,3499,f1_weighted,0.5041151191466016
gender,mlp,0.25,13,3499,accuracy,0.48956844812803657
gender,mlp,0.25,13,3499,balanced_accuracy,0.4898609550956448
gender,mlp,0.25,13,3499,precision_macro,0.48979280024261895
gender,mlp,0.25,13,3499,recall_macro,0.4898609550956448
gender,mlp,0.25,13,3499,f1_macro,0.48885197254339985
gender,mlp,0.25,13,3499,precision_micro,0.48956844812803657
gender,mlp,0.25,13,3499,recall_micro,0.48956844812803657
gender,mlp,0.25,13,3499,f1_micro,0.48956844812803657
gender,mlp,0.25,13,3499,precision_weighted,0.4898123431097428
gender,mlp,0.25,13,3499,recall_weighted,0.48956844812803657
gender,mlp,0.25,13,3499,f1_weighted,0.488715240561599
gender,logistic_regression,0.25,21,3499,accuracy,0.49814232637896544
gender,logistic_regression,0.25,21,3499,balanced_accuracy,0.4980676953558688
gender,logistic_regression,0.25,21,3499,precision_macro,0.49806695260340367
gender,logistic_regression,0.25,21,3499,recall_macro,0.4980676953558688
gender,logistic_regression,0.25,21,3499,f1_macro,0.4980438867375782
gender,logistic_regression,0.25,21,3499,precision_micro,0.49814232637896544
gender,logistic_regression,0.25,21,3499,recall_micro,0.49814232637896544
gender,logistic_regression,0.25,21,3499,f1_micro,0.49814232637896544
gender,logistic_regression,0.25,21,3499,precision_weighted,0.4980927655402399
gender,logistic_regression,0.25,21,3499,recall_weighted,0.49814232637896544
gender,logistic_regression,0.25,21,3499,f1_weighted,0.49809411104440837
gender,random_forest,0.25,21,3499,accuracy,0.4955701629036868
gender,random_forest,0.25,21,3499,balanced_accuracy,0.4952728130552435
gender,random_forest,0.25,21,3499,precision_macro,0.4952401318603228
